LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSf1,BsmtFinSf2,TotalBsmtSf,FirstFlrSf,SecondFlrSf,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSf,OpenPorchSf,EnclosedPorch,ThreeSsnPorch,ScreenPorch,SalePrice
3628,7,5,2004,2004,0,0,1143,1143,0,1143,0,0,1,1,1,1,5,1,2,588,0,191,0,0,0,176400
3316,8,5,2005,2005,1039,0,1247,1247,0,1247,1,0,1,1,1,1,4,1,2,550,0,84,0,0,0,197000
3180,7,5,2005,2005,0,0,600,520,600,1200,0,0,2,1,2,1,4,0,2,480,0,166,0,0,0,151000
2544,7,5,2005,2005,0,0,600,520,623,1223,0,0,2,1,2,1,4,0,2,480,0,166,0,0,0,147400
2544,7,5,2005,2005,0,0,600,520,623,1223,0,0,2,1,2,1,4,0,2,480,0,166,0,0,0,149900
3735,7,5,1999,1999,450,0,691,713,739,1452,1,0,2,1,3,1,6,0,2,506,0,34,0,0,0,183900
2651,7,5,2000,2000,641,0,673,673,709,1382,1,0,2,1,3,1,6,0,2,490,153,50,0,0,0,165000
4447,7,5,2003,2003,0,0,530,530,550,1080,0,0,2,1,2,1,4,0,2,496,0,50,0,0,0,139000
9549,8,5,1995,1996,437,1057,1494,1494,0,1494,1,0,1,1,2,1,6,1,2,481,0,30,0,0,216,270000
11250,6,6,1977,1977,767,0,1208,1208,0,1208,1,0,1,1,3,1,6,1,2,546,198,42,0,0,0,165000
3760,8,5,1980,1980,1009,182,1235,1235,0,1235,1,0,1,0,1,1,4,3,2,484,133,78,0,0,0,214000
3640,8,5,1980,1980,860,0,1036,1036,0,1036,1,0,1,0,1,1,4,1,2,484,133,108,0,0,0,188000
3874,8,5,1980,1980,807,0,1226,1226,0,1226,1,0,1,0,1,1,4,1,2,484,133,78,0,0,0,190000
3876,8,5,1978,1978,652,526,1226,1226,0,1226,1,0,1,0,1,1,4,1,2,484,133,60,0,0,0,170000
13110,5,6,1972,1972,962,0,1153,1193,0,1193,1,0,2,0,2,1,6,0,2,501,140,153,0,0,0,146500
11700,6,6,1968,1968,404,0,708,708,708,1416,0,0,2,1,3,1,7,1,2,776,0,169,0,0,119,179900
10140,7,6,1967,1967,553,68,1334,1334,0,1334,1,0,2,0,3,1,7,0,2,477,0,20,35,0,264,164500
9600,7,5,1969,1969,0,0,1164,1164,0,1164,0,0,1,1,3,1,6,0,2,528,0,0,0,0,0,140000
9750,5,5,1967,1967,400,480,980,980,0,980,0,0,2,0,3,1,6,0,1,384,68,0,0,0,0,135500
9600,5,5,1968,1968,758,0,1051,1051,0,1051,1,0,1,0,3,1,6,0,2,504,0,0,0,0,0,142000
8400,5,5,1968,1968,1016,0,1052,1052,0,1052,1,0,1,1,3,1,5,0,1,288,356,0,0,0,0,138500
8400,5,6,1968,1968,744,0,833,898,0,898,1,0,1,0,3,1,6,0,1,326,143,0,0,0,0,140000
9759,5,5,1966,1966,799,0,1051,1051,0,1051,1,0,1,0,3,1,6,0,1,264,182,88,0,0,0,124400
9600,5,7,1967,1967,602,402,1141,1141,0,1141,1,0,1,0,3,1,6,0,1,568,0,78,0,0,0,158000
9230,5,8,1965,1998,661,0,864,1200,0,1200,1,0,1,1,1,1,6,0,2,884,0,64,0,0,0,146000
10659,5,6,1961,1961,915,0,1050,1050,0,1050,1,0,1,0,3,1,6,0,1,368,0,319,0,0,0,136500
9100,5,5,1958,1958,521,174,864,864,0,864,1,0,1,0,3,1,5,0,2,624,0,0,0,0,0,129900
8800,6,6,1964,1964,553,0,1251,1251,0,1251,1,0,1,0,3,1,6,2,1,461,0,116,0,0,0,160000
10368,6,6,1964,1964,260,748,1008,1488,0,1488,1,0,1,1,3,1,7,1,2,430,154,60,0,0,0,167000
9350,5,6,1964,1964,360,0,720,720,720,1440,0,0,1,1,4,1,7,1,2,480,0,32,240,0,0,157500
10382,6,5,1958,1958,513,0,588,1095,0,1095,1,0,1,0,2,1,6,0,1,264,0,0,0,0,0,140000
10800,5,7,1960,1960,632,0,1248,1248,0,1248,1,0,1,0,3,1,6,0,1,286,0,0,0,0,0,151500
8550,6,8,1934,1950,574,0,816,816,0,816,1,0,1,0,2,1,4,1,1,240,228,0,40,0,0,129800
11425,5,6,1954,1954,486,0,1008,1008,0,1008,0,0,1,0,2,1,4,1,1,275,0,0,120,0,0,137000
9724,5,7,1947,1950,0,0,938,1043,0,1043,0,0,1,0,2,1,5,1,1,273,125,48,0,0,0,137000
5900,4,7,1923,1958,0,0,440,869,0,869,0,0,1,0,2,1,4,0,0,0,0,0,0,0,0,85500
5825,4,5,1926,1953,0,0,600,747,0,747,0,0,1,0,1,1,5,0,2,528,0,0,32,0,0,79900
7438,5,8,1908,1991,0,0,504,936,316,1252,0,0,1,0,3,1,5,0,2,576,104,0,0,0,0,127000
9600,5,6,1961,1990,915,0,1251,1433,0,1433,1,0,1,0,3,1,7,1,2,441,144,0,205,0,0,161000
9600,5,5,1951,1951,996,0,1056,1216,0,1216,1,0,1,0,3,1,7,0,1,280,0,0,0,0,0,135000
9888,5,6,1954,1975,486,0,936,936,0,936,0,0,1,0,2,1,5,0,1,240,0,0,160,0,0,121000
12700,6,5,1964,1964,939,0,1246,1246,0,1246,1,0,1,0,3,1,6,2,2,441,0,69,0,0,0,172000
9723,6,7,1963,1963,0,0,1008,1008,0,1008,0,0,1,0,2,1,5,0,2,430,0,0,0,0,0,135000
7728,5,6,1962,1962,803,0,1106,1190,0,1190,1,0,1,0,3,1,6,0,2,540,0,18,0,0,0,132500
8163,5,6,1959,1959,748,294,1144,1144,0,1144,1,0,1,0,3,1,6,1,1,796,86,0,0,0,0,143000
8400,5,5,1957,1957,623,0,1179,1364,0,1364,0,0,1,1,3,1,6,1,1,331,0,60,0,0,0,132000
11600,6,5,1960,1960,565,0,1383,1383,0,1383,0,0,1,1,3,1,7,0,1,292,0,45,0,0,0,145250
9610,6,6,1958,1958,203,0,1121,1336,0,1336,0,0,1,1,3,1,7,1,2,488,80,0,0,0,0,162000
10000,5,6,1956,1956,678,281,1058,1370,0,1370,1,0,1,0,3,1,6,1,1,300,191,0,0,0,120,148000
14850,5,5,1957,1957,895,0,1092,1092,0,1092,1,0,1,0,2,1,6,1,1,299,268,0,0,0,122,141000
10152,6,6,1956,1994,914,0,1124,1124,0,1124,1,0,1,0,3,1,6,1,1,353,0,211,180,0,142,153000
10011,5,6,1957,1996,360,0,1070,1236,0,1236,0,1,1,0,2,1,6,1,1,447,0,0,0,0,0,134450
7032,5,5,1979,1979,943,0,943,943,0,943,1,0,1,0,2,1,4,2,2,600,42,0,0,0,0,135960
11310,6,5,1954,1954,0,0,1367,1375,0,1375,0,0,1,0,2,1,5,1,2,451,0,30,0,0,0,140000
12778,5,6,1952,2003,658,0,1008,1008,0,1008,1,0,1,0,2,1,4,0,1,280,0,154,0,0,0,139500
7700,5,7,1956,1956,271,0,301,1145,0,1145,0,0,1,0,3,1,6,0,2,684,0,0,0,0,0,127000
11050,5,5,1956,1956,488,0,1005,1005,0,1005,0,0,1,0,2,1,6,1,1,319,0,0,0,0,288,133500
13600,5,6,1955,1955,144,912,1056,1056,0,1056,1,0,1,1,3,1,6,0,1,300,0,0,0,0,0,125000
15428,5,6,1951,1991,741,0,884,884,0,884,1,0,1,0,2,1,4,0,1,270,0,0,0,0,195,142000
13300,5,5,1956,2001,494,0,1015,1384,0,1384,1,0,1,0,2,1,6,0,2,896,75,0,0,323,0,159000
7500,6,6,1947,1950,0,0,784,900,412,1312,0,0,1,1,3,1,6,0,2,649,0,28,0,0,0,127000
7000,6,6,1924,1950,617,0,617,865,445,1310,0,0,2,0,2,1,6,0,1,398,0,0,126,0,0,112000
10410,3,8,1930,2001,0,0,713,713,0,713,0,0,1,0,2,1,5,0,1,371,0,75,161,0,0,99800
5400,5,7,1954,2000,415,0,833,833,0,833,0,0,1,0,2,1,4,0,1,326,0,0,0,0,0,117000
10914,3,3,1929,1950,0,0,715,715,0,715,0,0,1,0,2,1,4,0,2,660,0,0,75,0,112,68000
7008,4,8,1900,1998,0,0,448,448,272,720,0,0,1,0,1,1,5,0,1,280,0,0,70,0,0,86900
10800,5,6,1920,1950,821,0,1120,1130,0,1130,1,0,1,0,2,1,5,1,2,720,229,0,0,0,0,120000
10800,5,8,1936,1989,626,0,796,1096,370,1466,0,1,2,0,3,1,7,1,2,566,436,21,0,0,0,170000
13400,5,5,1966,1966,516,128,1024,1086,0,1086,1,0,1,0,3,1,6,1,2,484,0,0,0,0,0,159950
10184,6,5,1963,1963,580,0,1083,1146,0,1146,0,1,1,0,3,1,6,1,1,294,345,75,0,0,0,165000
9510,6,5,1962,1985,701,0,1135,1207,0,1207,0,0,1,1,3,1,6,0,1,264,0,240,0,0,0,147000
8910,6,6,1959,1959,655,0,655,1194,0,1194,0,1,1,0,3,1,6,1,2,539,0,0,192,0,0,159500
7100,5,7,1957,1957,708,0,816,816,0,816,1,0,1,0,2,1,5,0,1,308,0,0,0,0,0,129900
11650,7,5,1959,1959,0,0,0,1472,0,1472,0,0,2,0,2,1,5,1,2,484,0,68,0,0,227,157500
7200,5,7,1950,1950,0,0,0,1040,0,1040,0,0,1,0,2,1,5,0,2,625,0,0,0,0,0,109500
7200,4,5,1950,1950,0,0,0,1040,0,1040,0,0,1,0,2,1,4,0,2,420,0,29,0,0,0,109900
7560,5,5,1959,1959,369,0,1040,1040,0,1040,0,0,1,0,3,1,6,0,1,286,140,0,252,0,0,133700
8544,3,4,1950,1950,0,0,0,1040,0,1040,0,0,2,0,2,2,6,0,2,400,0,0,0,0,0,81400
8544,3,4,1949,1950,0,0,0,1040,0,1040,0,0,2,0,2,2,6,0,2,400,0,0,0,0,0,87500
8544,3,4,1950,1950,0,0,0,1040,0,1040,0,0,2,0,2,2,6,0,2,400,0,0,0,0,0,93500
7945,5,6,1959,1959,179,506,1150,1150,0,1150,1,0,1,0,3,1,6,0,1,300,0,0,0,0,0,141000
7000,5,4,1961,1961,781,0,1150,1150,0,1150,0,0,1,0,3,1,6,0,1,288,0,0,0,0,162,146000
7590,6,5,1966,1966,512,0,660,660,688,1348,0,0,1,1,3,1,6,1,2,453,188,108,0,0,0,155000
10205,5,5,1962,1962,784,0,925,999,0,999,1,0,1,0,3,1,6,0,1,300,150,72,0,0,0,134500
7400,7,6,1962,1962,809,0,1045,1045,0,1045,1,0,1,0,3,1,6,0,2,528,0,0,0,0,0,120000
7000,5,6,1962,1962,468,0,864,864,0,864,0,1,1,0,3,1,5,0,1,336,0,0,0,0,0,105000
7000,5,5,1962,1962,953,0,1025,1025,0,1025,1,0,1,0,3,1,6,0,0,0,96,80,0,0,0,124000
9600,6,8,1900,2004,381,0,780,940,476,1416,0,1,1,0,3,1,7,0,2,400,0,24,0,0,0,156500
6451,7,7,1900,1970,208,0,712,848,580,1428,1,0,1,0,4,1,7,0,2,576,264,0,84,0,0,139900
3960,7,8,1930,1950,0,0,502,502,502,1004,0,0,1,0,2,1,5,1,1,200,280,0,68,0,0,105000
5684,6,8,1930,2005,0,0,813,813,0,813,0,0,1,0,2,1,5,0,1,270,0,113,0,0,0,110000
5633,5,7,1925,1950,0,0,844,844,0,844,0,0,1,0,2,1,5,0,1,216,50,81,123,0,0,111500
7200,4,5,1950,1950,0,0,576,864,0,864,0,0,1,0,2,1,5,0,1,528,0,0,0,0,115,105000
4400,6,8,1920,1950,0,0,648,734,384,1118,0,0,1,0,2,1,6,0,2,440,0,0,0,0,0,116000
7614,3,5,1905,1950,0,0,738,714,662,1376,0,0,1,0,2,1,7,0,1,216,0,0,104,0,225,96900
6000,5,7,1955,1955,576,0,960,960,0,960,1,0,1,0,3,1,5,0,2,576,0,0,0,0,0,135500
7830,3,5,1921,1950,416,0,492,492,0,492,1,0,1,0,1,1,3,0,1,200,0,0,78,0,0,61500
9576,6,7,1945,1950,310,0,770,885,297,1182,0,0,1,1,3,1,5,0,1,378,0,0,0,0,0,120000
5820,3,8,1955,2005,256,0,1162,1163,0,1163,1,0,1,0,3,1,6,0,1,220,142,98,0,0,0,126175
5747,3,4,1920,1950,0,0,798,840,0,840,0,0,1,0,2,1,5,0,1,250,112,0,0,0,0,64000
5000,5,4,1900,1950,0,0,540,889,551,1440,0,0,1,0,3,1,6,0,1,352,0,0,77,0,0,79000
3600,6,7,1910,1993,0,0,684,684,684,1368,0,0,1,0,3,1,7,0,1,216,0,158,0,0,0,114504
5976,5,7,1920,1950,0,0,624,624,624,1248,0,0,2,0,2,2,8,0,0,0,0,130,256,0,0,93500
9750,5,5,1958,1958,0,0,960,960,0,960,0,0,1,0,3,1,5,0,2,624,0,0,0,0,0,125000
4761,3,3,1918,1950,0,0,1020,1020,0,1020,0,0,1,0,2,1,5,0,0,0,0,0,105,0,0,64500
7800,5,7,1939,1950,507,0,793,793,325,1118,1,0,1,0,3,1,5,1,2,410,0,0,0,0,271,119900
6240,6,6,1934,1950,0,0,816,816,0,1176,0,0,1,0,3,1,6,1,2,528,112,0,0,0,0,114500
6240,5,4,1936,1950,0,0,896,896,448,1344,0,0,1,0,3,1,7,0,1,240,200,114,0,0,0,115000
6240,4,5,1947,1950,0,0,0,672,240,912,0,0,1,0,2,1,3,0,0,0,0,0,0,0,0,80500
6120,5,7,1930,1984,0,0,741,741,583,1324,0,0,1,0,3,1,7,0,1,180,0,0,55,0,0,110000
6000,6,6,1925,1980,397,0,1103,1103,0,1103,0,0,1,0,2,1,5,1,2,440,166,120,0,0,0,110500
6000,5,7,1921,1950,616,0,616,616,0,616,0,0,1,0,2,1,4,0,1,205,0,0,129,0,0,89000
6380,5,6,1922,1950,0,0,993,1048,0,1048,0,0,1,0,2,1,5,1,1,280,0,0,116,0,0,113000
11672,5,5,1925,1950,0,0,816,816,0,816,0,0,1,0,2,1,4,0,1,210,168,0,112,0,0,109000
9873,4,5,1970,1970,789,0,960,960,0,960,1,0,1,0,3,1,6,0,2,576,0,288,0,0,0,129000
4118,4,4,1941,1950,0,0,693,693,0,693,0,0,1,0,2,1,4,0,0,0,0,20,0,0,0,52500
7518,5,8,1910,2004,0,0,396,665,665,1330,0,0,1,0,3,1,7,0,1,390,0,72,45,0,0,116500
8600,6,6,1937,1950,0,0,780,780,596,1376,0,0,2,0,3,1,7,1,1,198,0,0,0,0,0,119500
7200,5,6,1938,1995,0,0,803,803,557,1360,0,0,1,1,2,1,6,0,1,297,0,65,190,0,0,125500
9786,3,4,1922,1950,0,0,1007,1077,0,1077,0,0,1,0,3,1,6,1,1,210,0,100,48,0,0,91000
6780,6,8,1935,1982,490,0,520,520,0,754,1,0,1,0,2,1,5,0,0,0,53,0,0,0,0,84500
12375,5,5,1951,1951,329,0,806,1081,341,1422,1,0,1,0,3,1,7,1,1,288,0,0,0,0,0,137500
8250,5,7,1935,1950,0,0,0,1032,0,1032,0,0,1,0,2,1,6,1,1,260,0,0,121,0,0,125000
5220,5,3,1936,1950,0,0,830,879,0,879,0,0,1,0,2,1,4,0,1,180,0,108,0,0,0,80000
5500,7,5,2004,2004,510,373,1073,1073,0,1073,1,0,2,0,2,1,4,0,1,246,0,120,0,0,0,157000
11235,4,5,1963,1979,547,0,1051,1382,0,1382,0,0,1,1,3,1,6,1,2,459,0,82,0,0,0,148000
10791,4,5,1967,1967,0,0,0,1296,0,1296,0,0,2,0,2,2,6,0,2,516,0,0,0,0,0,90000
8414,6,8,1963,2003,663,0,1059,1068,0,1068,0,1,1,0,3,1,6,0,1,264,192,0,0,0,0,154500
11327,5,6,1967,1967,779,0,1064,1064,0,1064,0,1,1,0,3,1,6,1,2,528,314,48,0,0,0,153600
10366,6,7,1964,1964,456,0,912,934,0,934,0,1,1,0,2,1,4,0,1,336,77,0,0,0,0,132000
11553,5,5,1968,1968,673,0,1051,1159,0,1159,0,0,1,1,3,1,7,1,1,336,466,0,0,0,0,158000
7844,6,7,1978,1978,209,0,672,672,728,1400,0,0,1,1,3,1,6,1,2,440,0,0,0,0,0,149500
9535,5,5,1967,1967,194,982,1176,1458,0,1458,1,0,1,1,3,1,7,1,2,512,284,0,0,0,0,165000
7176,6,6,1978,1978,794,0,960,1040,0,1040,1,0,1,0,3,1,6,1,2,616,131,0,0,0,180,160500
17529,5,5,1924,1950,0,0,872,872,0,872,0,0,1,0,2,1,5,1,1,322,0,0,116,0,0,105000
10246,4,9,1965,2001,648,0,648,960,0,960,1,1,0,0,0,1,3,0,1,364,88,0,0,0,0,145000
14175,5,6,1956,1987,988,0,1188,1437,0,1437,1,0,1,1,3,1,6,1,2,576,304,0,0,0,0,168000
13050,5,6,1963,1963,104,850,1000,1000,0,1000,1,0,1,0,1,1,4,2,2,575,238,0,148,0,0,164000
10820,5,7,1971,1972,535,159,782,810,0,810,1,0,1,0,2,1,4,0,2,576,0,0,0,0,0,130000
13350,5,5,1974,1974,762,0,864,894,0,894,1,0,1,0,3,1,5,1,2,440,241,0,0,0,0,142500
9375,4,5,1954,1954,799,0,967,1350,0,1350,0,0,1,1,3,1,6,1,2,504,237,0,0,0,0,146000
12048,5,6,1952,2002,0,0,0,1488,0,1488,0,0,1,0,3,1,7,1,2,569,0,189,36,0,348,135000
10519,5,8,1955,1999,0,0,1057,1057,0,1057,0,1,1,0,3,1,6,0,1,288,0,0,0,0,0,137000
6420,5,7,1952,1952,210,551,980,1148,0,1148,0,1,1,0,2,1,6,0,1,308,0,0,0,0,0,123500
8335,5,5,1954,1954,0,0,0,1124,0,1124,0,0,1,0,3,1,5,1,0,0,0,36,190,0,0,93000
7585,5,3,1948,1950,0,0,810,1002,454,1456,1,1,1,0,4,1,7,1,1,280,0,0,0,0,0,91500
11200,6,5,1985,1985,1258,0,1298,1298,0,1298,1,0,2,0,3,1,5,1,2,403,165,26,0,0,0,180000
9069,6,8,1993,1993,261,1083,1344,1440,0,1440,2,0,2,0,2,2,8,0,4,920,288,0,0,0,0,224500
21453,6,5,1969,1969,938,0,938,988,0,988,1,0,1,0,1,1,4,2,2,540,0,130,0,130,0,180000
8846,5,5,1996,1996,298,0,870,914,0,914,0,0,1,0,2,1,5,0,2,576,0,0,0,0,0,148000
13015,5,6,1996,1996,0,0,1100,1100,0,1100,0,0,1,1,3,1,5,0,2,462,0,0,0,0,0,145000
12438,6,5,1995,1995,0,0,781,795,704,1499,0,0,2,1,3,1,6,1,2,473,413,91,0,0,0,187000
8685,7,5,1998,1998,846,0,1425,1425,0,1425,1,0,2,0,3,1,5,0,2,591,0,130,0,0,0,193000
13568,5,5,1995,1995,716,0,990,990,0,990,0,1,1,0,3,1,5,0,2,576,224,0,0,0,0,156000
9236,6,5,1997,1997,1200,0,1479,1494,0,1494,1,0,2,0,3,1,6,0,2,576,168,27,0,0,0,217000
10780,5,5,1976,1976,483,0,911,954,0,954,0,0,1,0,3,1,6,0,2,576,0,0,0,0,0,132500
8340,6,6,1977,1977,509,0,675,686,702,1388,0,0,1,1,3,1,6,0,1,317,406,36,0,0,0,157500
10385,6,6,1978,1978,595,400,995,1282,0,1282,0,1,2,0,3,1,6,0,3,672,386,0,0,0,0,174000
9920,5,6,1969,1969,523,0,971,971,0,971,0,0,1,1,3,1,5,1,1,300,0,0,0,0,0,128500
9560,5,7,1972,1972,360,0,864,864,0,864,0,0,1,0,3,1,5,0,1,288,0,0,0,0,0,128500
7200,5,8,1972,1972,437,0,864,864,0,864,0,0,1,0,3,1,5,0,1,297,0,0,0,0,0,119900
3612,6,5,1993,1994,338,0,630,630,690,1320,0,0,2,1,3,1,5,0,2,484,0,48,0,0,0,137000
11088,8,5,2002,2002,872,0,1348,1358,0,1358,1,0,1,1,1,1,5,1,2,418,68,166,0,0,0,220000
4435,6,5,2003,2003,717,0,848,848,0,848,1,0,1,0,1,1,4,0,2,420,140,0,0,0,0,133000
4435,6,5,2004,2004,662,0,848,848,0,848,1,0,1,0,1,1,3,1,2,420,140,0,0,0,0,155900
8810,7,5,2003,2003,1000,0,1390,1390,0,1390,1,0,2,0,3,1,7,0,2,545,0,68,0,0,0,207000
8777,4,6,1910,2000,173,337,676,760,676,1436,1,0,2,0,3,1,6,0,2,528,147,0,0,0,0,98000
17755,5,4,1959,1959,176,0,1466,1466,0,1466,0,0,1,1,3,1,6,2,2,528,0,140,0,0,100,149900
8877,4,5,1951,1951,836,0,836,1220,0,1220,0,0,1,0,2,1,6,0,2,396,0,0,0,0,0,102000
8050,6,5,2002,2002,475,297,914,914,0,914,1,0,1,0,2,1,4,0,0,0,32,0,0,0,0,117250
3675,5,5,2005,2005,547,0,547,1072,0,1072,1,0,1,0,2,1,5,0,2,525,0,28,0,0,0,145000
6956,4,7,1948,1950,0,0,624,624,312,936,0,0,1,0,3,1,5,0,1,265,0,0,0,0,0,97900
9738,5,7,1924,1950,392,0,784,949,272,1221,1,0,1,0,4,1,7,0,1,392,0,0,236,0,0,104900
8172,5,7,1955,1990,167,0,864,864,0,864,1,0,1,0,2,1,5,0,2,572,0,0,0,0,0,115000
8248,5,7,1918,1950,0,0,686,686,564,1250,0,1,1,1,3,1,7,0,1,280,207,0,96,0,0,116000
8088,2,3,1922,1955,0,0,498,498,0,498,0,0,1,0,1,1,3,0,1,216,0,0,100,0,0,35000
11388,4,7,1910,1993,0,0,616,1055,218,1273,0,0,1,0,3,1,5,0,1,275,212,0,0,0,0,121000
7000,7,8,1926,1997,424,0,624,743,736,1479,1,0,1,0,3,1,6,2,1,312,530,0,56,0,0,160000
10164,5,5,1939,1950,646,0,992,992,473,1465,0,0,2,0,3,1,6,2,1,240,0,126,0,0,0,131000
6191,5,4,1941,1950,384,0,824,824,464,1288,0,0,1,0,4,1,6,0,1,240,0,0,0,0,0,112000
11600,4,5,1922,1950,0,0,700,1180,0,1180,0,0,1,0,2,1,5,1,1,252,0,0,67,0,0,137500
15750,5,5,1953,1953,841,0,1165,1336,0,1336,1,0,1,0,2,1,5,2,1,375,0,0,0,0,0,157000
7000,6,7,1926,1950,374,0,861,861,424,1285,0,1,1,0,3,1,6,0,2,506,96,0,132,0,0,145400
8534,4,4,1925,1950,0,0,432,672,0,672,0,0,1,0,2,1,4,0,0,0,0,0,112,0,0,72000
7030,4,6,1925,1950,0,0,641,641,0,641,0,0,1,0,2,1,4,0,1,272,184,0,70,0,0,85000
11040,4,6,1920,1950,637,0,637,897,439,1336,0,0,1,1,3,1,7,0,1,570,0,47,120,0,0,108000
8520,3,5,1916,1950,0,0,216,576,360,936,0,0,1,0,2,1,6,0,0,0,0,0,0,0,0,78000
9116,8,5,2001,2001,0,0,1491,1491,0,1491,0,0,2,0,3,1,7,0,2,490,120,100,0,0,0,209000
10530,6,5,1977,1977,975,0,975,1004,0,1004,1,0,1,0,2,1,4,0,2,504,0,0,0,0,0,135000
11080,6,6,1975,1975,576,0,1128,1210,0,1210,1,0,2,0,3,1,6,0,2,528,0,0,0,0,0,148000
8239,7,5,1986,1986,0,0,0,1295,0,1295,0,0,2,0,2,1,5,0,1,312,0,0,0,0,0,230000
13811,6,6,1987,1987,980,40,1112,1137,0,1137,1,0,2,0,2,1,5,1,2,551,125,0,0,0,0,176000
8049,7,5,1990,1990,1053,0,1309,1339,0,1339,1,0,2,0,2,1,6,1,2,484,0,58,0,0,90,180000
8098,6,5,2000,2000,1136,116,1381,1403,0,1403,1,0,2,0,2,1,5,0,2,470,0,173,0,0,0,202000
7020,7,5,1997,1997,1243,0,1288,1368,0,1368,2,0,2,0,2,2,8,0,4,784,0,48,0,0,0,215000
4500,6,5,1998,1998,897,0,1216,1216,0,1216,1,0,2,0,2,1,5,0,2,402,0,125,0,0,0,164000
4500,6,5,1998,1998,1201,0,1237,1337,0,1337,1,0,2,0,2,1,5,0,2,405,0,199,0,0,0,153500
2665,5,6,1977,1977,0,0,264,616,688,1304,0,0,1,1,3,1,5,1,1,336,141,0,0,0,0,104500
2665,5,6,1977,1977,548,173,757,925,550,1475,0,0,2,0,4,1,6,1,1,336,104,26,0,0,0,127000
10172,5,7,1968,2003,441,0,864,874,0,874,1,0,1,0,3,1,5,0,1,288,0,120,0,0,0,126500
1470,4,6,1970,1970,522,0,630,630,0,630,1,0,1,0,1,1,3,0,0,0,0,0,0,0,0,73000
1484,4,4,1972,1972,252,0,546,546,546,1092,0,0,1,1,3,1,5,0,1,253,0,0,0,0,0,79400
13384,5,5,1969,1979,119,344,1104,1360,0,1360,1,0,1,0,3,1,8,1,1,336,160,0,0,0,0,140000
1526,4,5,1970,1970,0,0,546,546,546,1092,0,0,1,1,3,1,5,0,0,0,0,34,0,0,0,79500
1936,4,7,1970,1970,0,0,546,546,546,1092,0,0,1,1,3,1,5,0,0,0,0,0,0,0,0,90500
17400,5,5,1977,1977,936,0,1126,1126,0,1126,1,0,2,0,3,1,5,1,2,484,295,41,0,0,0,160000
7937,6,6,1984,1984,819,0,1003,1003,0,1003,1,0,1,0,3,1,6,0,2,588,120,0,0,0,0,142500
8885,5,5,1983,1983,301,324,864,902,0,902,1,0,1,0,2,1,5,0,2,484,164,0,0,0,0,131000
10441,5,5,1992,1992,337,0,912,970,0,970,0,1,1,0,3,1,6,0,0,0,80,32,0,0,0,132000
10010,5,5,1974,1975,1071,123,1389,1389,0,1389,1,0,1,0,2,1,6,1,2,418,240,38,0,0,0,170000
